,reviewText,Category,overall
505753,Best daft punk album.,CDs_and_Vinyls,1
445623,A vanguard musician!,CDs_and_Vinyls,1
651869,Growth,CDs_and_Vinyls,1
590588,Russ-ology,CDs_and_Vinyls,1
142330,Looks like big BBs,Sports_and_Outdoors,1
293499,"Perfect for self defense, and appears harmless when seen on a keychain",Sports_and_Outdoors,1
59287,I LOVEEE IT,Beauty,1
730260,Spectacular!,CDs_and_Vinyls,1
713381,Awsome Band and Album,CDs_and_Vinyls,1
530694,Mandy Moore and Thunderpuss!,CDs_and_Vinyls,1
846504,A nice surprise from Budapest,CDs_and_Vinyls,1
174006,pretty in gold,Beauty,1
34885,Works so far and hasn't broken after several weeks.,Beauty,1
20507,Worked Perfectly,Sports_and_Outdoors,1
820889,Better than what I expected,CDs_and_Vinyls,1
612074,Classic 80's R&B.,CDs_and_Vinyls,1
993012,Amazing!!!,CDs_and_Vinyls,1
262286,Good Inexpensive Sight,Sports_and_Outdoors,1
411123,Classic M O B B,CDs_and_Vinyls,1
92741,Live.,CDs_and_Vinyls,1
955441,A Masterpiece to Rival Anything,CDs_and_Vinyls,1
203218,A+!,Sports_and_Outdoors,1
150512,Excellent CD,CDs_and_Vinyls,1
291319,"Mtech neck knife 4.75"" drop point tan g10 grip",Sports_and_Outdoors,1
13695,Using this for my mobile business...love it!,Office_Products,1
47238,Smell's AMAZING!,Beauty,1
589285,Best Boccanegra on video,CDs_and_Vinyls,1
740740,Beautiful,CDs_and_Vinyls,1
291477,very bright,Sports_and_Outdoors,1
8283,Season 2: Justifiable,Amazon_Instant_Video,1
439488,Great Recording,CDs_and_Vinyls,1
99908,Rex Harrison is a beast,CDs_and_Vinyls,1
12487,Almost worth its weight in gold (although Medela COULD lower the price a bit),Baby,1
86958,love love love,Beauty,1
1029992,A wonderful collection of standards with a couple of Macca originals thrown in for good measure,CDs_and_Vinyls,1
470319,"Louis Armstrong plays ""Fats"" Waller with all his might--and Velma Middleton assisting!",CDs_and_Vinyls,1
27364,VERY VERY GOOD ALBUM,CDs_and_Vinyls,1
438486,All The Way... A Decade Of Song (1999),CDs_and_Vinyls,1
28659,More De La Fun For 1991 (Rating: 10 out of 10- -5.0 stars),CDs_and_Vinyls,1
913274,I love this CD,CDs_and_Vinyls,1
110837,Making my awesome face glow!,Beauty,1
780445,The Best Album of The Band to Date....,CDs_and_Vinyls,1
344812,Slava! Electrifying stuff!,CDs_and_Vinyls,1
681277,"LET IT BE , FINALLY ""LET BE""",CDs_and_Vinyls,1
55610,good album,CDs_and_Vinyls,1
976258,A great effort.....A lot to listen to.,CDs_and_Vinyls,1
616585,Great Love Songs!,CDs_and_Vinyls,1
620917,Sum 41 in their prime,CDs_and_Vinyls,1
254067,The Pinnacle,CDs_and_Vinyls,1
245474,Tactical light,Sports_and_Outdoors,1
279658,A sensational piece of work,CDs_and_Vinyls,1
1064897,Great CD,CDs_and_Vinyls,1
152247,Our Princess Loves Them!,Baby,1
762900,Aaron Neville,CDs_and_Vinyls,1
985299,Metalcore for all Metal Fans,CDs_and_Vinyls,1
33905,"Excellent cast, excellent writing, excellent directing, clever title",Amazon_Instant_Video,1
723001,Awesome,CDs_and_Vinyls,1
991349,In an effort to bring up the overall rating,CDs_and_Vinyls,1
263949,Best female artist in Metal !,CDs_and_Vinyls,1
185832,The greatest album of all time is a magnificent failure. 100/100,CDs_and_Vinyls,1
789908,Majestic!!,CDs_and_Vinyls,1
312157,Master jazz,CDs_and_Vinyls,1
947428,For fans of American Idiot,CDs_and_Vinyls,1
89686,First Choice - Greatest Hits,CDs_and_Vinyls,1
27898,Good useful product for any mechanical pencil,Office_Products,1
290358,Best of the best.  5.56 greentips bounce off it like a trampoline..,Sports_and_Outdoors,1
143698,Love it!,Baby,1
1085633,WELCOME BACK TO THE 80'S,CDs_and_Vinyls,1
887457,A great cd,CDs_and_Vinyls,1
1017901,Amazing prog album,CDs_and_Vinyls,1
6967,Great targets,Sports_and_Outdoors,1
39054,My 2 month boy loves it,Baby,1
880485,An absolutely wonderful old-fashioned musical,CDs_and_Vinyls,1
77757,"Easy to use, easy to clean!",Baby,1
218511,Lyman case prep tool,Sports_and_Outdoors,1
114689,Great brush set on a budget.,Beauty,1
1047105,Awesome DNA Harmony,CDs_and_Vinyls,1
36615,Great For Dining Out,Baby,1
7896,They're Baaack,Amazon_Instant_Video,1
156035,Spartan Wallet,Sports_and_Outdoors,1
305865,Excellent Disco Songs,CDs_and_Vinyls,1
835390,"A ""best of collection"" of not so popular Beach Boys songs.  Songs that deserved their own chance to be heard more often...",CDs_and_Vinyls,1
63823,Very nice,Sports_and_Outdoors,1
182434,Works for me,Sports_and_Outdoors,1
598331,You forget how long you waited when you listen,CDs_and_Vinyls,1
67054,Love It,Baby,1
9391,I LOVE THE IRT SERIES,Amazon_Instant_Video,1
93076,Fabulous Standard Performances by a Great Singer,CDs_and_Vinyls,1
32796,"Fun, Accurate and VERY Time-Saving!!",Office_Products,1
143742,another line of defense cant hurt lol,Beauty,1
513109,All grown up,CDs_and_Vinyls,1
849946,Bruford: Rock Goes to College,CDs_and_Vinyls,1
268881,music for the fall,CDs_and_Vinyls,1
125893,A STELLAR CAREER,CDs_and_Vinyls,1
163910,"Gateway to the Pixies (working backwards, that is)",CDs_and_Vinyls,1
573201,"""Shot Full Of Love"" ~ Rekindling An Old Flame",CDs_and_Vinyls,1
126035,"Works, works, works!!",Sports_and_Outdoors,1
9119,college student,Office_Products,1
873525,The Real Deal,CDs_and_Vinyls,1
259170,I love these glasses.,Sports_and_Outdoors,1
201910,A true Metal classic,CDs_and_Vinyls,1
771831,Don't You Forget About Me,CDs_and_Vinyls,1
19032,"Oliver Queen, &#34;Arrow&#34;, is one of my new favorite Heros!",Amazon_Instant_Video,1
943740,It depends what U2 you like. Experientally Excellent,CDs_and_Vinyls,1
143493,great little walker; simple and safe!,Baby,1
107782,My favorite nail polish,Beauty,1
68427,Love it!!,Baby,1
21189,Love this product,Beauty,1
873688,Lady Croissant,CDs_and_Vinyls,1
31749,A few extra features make this special!,Office_Products,1
222141,Right size me,Sports_and_Outdoors,1
80725,The Best,Sports_and_Outdoors,1
752199,What CAN'T this amazing musician do?,CDs_and_Vinyls,1
1026118,"I like it more than I should, do I convert, don't know",CDs_and_Vinyls,1
77939,RISING,CDs_and_Vinyls,1
2043,Still my favourite band.,CDs_and_Vinyls,1
91140,Perfect for Sensitive Skin,Beauty,1
713564,Punks Finest return...,CDs_and_Vinyls,1
1084014,Better Than Her First!,CDs_and_Vinyls,1
33180,Excellent!!!  Terrific!!!!,Amazon_Instant_Video,1
74915,Helps TV Watching,Sports_and_Outdoors,1
699162,PLAY IS NEVER GONNA STOP THE MUSIC !!!!!!!!!!!!!!,CDs_and_Vinyls,1
43329,Great punk album from the early 80's -- and I owe them,CDs_and_Vinyls,1
570031,Excellent servince,CDs_and_Vinyls,1
237808,Opera Duets,CDs_and_Vinyls,1
1014527,Good seller brand new sealed in box,CDs_and_Vinyls,1
73736,Feels amazing,Beauty,1
253300,Safe Water for $20 Bucks!,Sports_and_Outdoors,1
33230,Great Visibility,Sports_and_Outdoors,1
556856,That rock-heavy pop that changed the trends..,CDs_and_Vinyls,1
976823,I fell in love with her voice,CDs_and_Vinyls,1
48257,Well-made item,Office_Products,1
539367,SUPERB MUSIC...,CDs_and_Vinyls,1
385293,His Best,CDs_and_Vinyls,1
70635,A good look at KISS from 1974-1978,CDs_and_Vinyls,1
294749,"Great album, but the remaster isn't hugely different",CDs_and_Vinyls,1
120647,No more headaches!,Beauty,1
1027091,Great CD,CDs_and_Vinyls,1
80771,CD,CDs_and_Vinyls,1
35510,patience pays off,Beauty,1
123708,Can't Add Any More,CDs_and_Vinyls,1
974708,Delicious....,CDs_and_Vinyls,1
115995,A Strangely Appealing Album,CDs_and_Vinyls,1
873816,COOL,CDs_and_Vinyls,1
194822,The BEST Compression socks - and I've tried many!,Sports_and_Outdoors,1
431281,So many split reviews on such a fine interpretation,CDs_and_Vinyls,1
190703,Gym quality equipment,Sports_and_Outdoors,1
723776,Beautiful Music,CDs_and_Vinyls,1
44461,LOVE THIS PILOT PEN!,Office_Products,1
919115,No wasted songs on this album.,CDs_and_Vinyls,1
588089,A keyboard lover's delight!,CDs_and_Vinyls,1
166149,awesome for women too- and anyone with sensitive skin,Beauty,1
145122,Great Product,Sports_and_Outdoors,1
125255,A GREAT FIND,Beauty,1
252720,Pragmatism not Idealism,CDs_and_Vinyls,1
30066,Best work by Oldfield in the eighties,CDs_and_Vinyls,1
190898,One of the better albums of its time.,CDs_and_Vinyls,1
277157,quite good,CDs_and_Vinyls,1
31580,Deliciously Awesome Smell,Beauty,1
582615,Great progressive country music & lyrics,CDs_and_Vinyls,1
335526,Paul Williams: An Excellent Artist,CDs_and_Vinyls,1
132612,LOVE THE SLEEK LOOK,Beauty,1
1207,Just One star for adequate concert footage!,CDs_and_Vinyls,1
875852,The Andrews Sisters Never Sounded so Good!,CDs_and_Vinyls,1
269891,Workout,Sports_and_Outdoors,1
759957,"Oh, yes",CDs_and_Vinyls,1
904,I Have Glowing Moisturized Skin,Beauty,1
111181,~Works Great For Me!~,Beauty,1
792772,30STM,CDs_and_Vinyls,1
104943,whatever,CDs_and_Vinyls,1
858452,Good Starter,CDs_and_Vinyls,1
777938,I'm Very Surprised!,CDs_and_Vinyls,1
28359,Nautica for Men,Beauty,1
944862,Marie Osmond As I Remember Her,CDs_and_Vinyls,1
295676,Happy with it,Sports_and_Outdoors,1
607181,BUY THIS IF YOU WANT TO FEEL THE PRESENCE OF GOD,CDs_and_Vinyls,1
256161,my fav pet shop album,CDs_and_Vinyls,1
148114,Makes a big difference!,Sports_and_Outdoors,1
1042105,Hip hop for sure,CDs_and_Vinyls,1
106726,excellent,Baby,1
157864,great to use on kids,Beauty,1
402468,JENNIFER DOES A GREAT DEBUT ALBUM!,CDs_and_Vinyls,1
116218,solid!,CDs_and_Vinyls,1
63632,A great Delerium CD,CDs_and_Vinyls,1
22624,Wow,CDs_and_Vinyls,1
44489,Pilot FriXion Clicker Retractable Erasable Gel Pens,Office_Products,1
30242,My son loves it!,Baby,1
1025491,What a Wonderful Moment,CDs_and_Vinyls,1
201200,"My, how time has changed things...",CDs_and_Vinyls,1
97861,GREAT DANCE MUSIC!!!,CDs_and_Vinyls,1
565279,Bittersweet,CDs_and_Vinyls,1
536029,Perfect for Yoga and Meditation,CDs_and_Vinyls,1
181432,Better Than The Best,CDs_and_Vinyls,1
180620,the last great hard record,CDs_and_Vinyls,1
972880,FLAC Files Are Awesome!,CDs_and_Vinyls,1
536938,2nd Best three six album,CDs_and_Vinyls,1
115799,Soft and Sexy Voice of Sade,CDs_and_Vinyls,1
351014,My Personal Favorite From The Beef,CDs_and_Vinyls,1
33824,SUPERB!,Sports_and_Outdoors,1
17812,"Great Shampoo For Weaves, Plaits, & Braids",Beauty,1
36005,December Protrayed With Music,CDs_and_Vinyls,1
114198,Bruce,CDs_and_Vinyls,1
306301,"Easy, fun, and catchy. For a change!",CDs_and_Vinyls,1
1179,Perfect basic phone!,Office_Products,1
541490,Excellent!,CDs_and_Vinyls,1
16235,An Amazing Album from an Acoustic Genius !!!!,CDs_and_Vinyls,1
740097,Awesome CD,CDs_and_Vinyls,1
51708,THE Best &quot;Swamp Rock&quot; Group Of All Time!,CDs_and_Vinyls,1
48767,Serious warmth,Sports_and_Outdoors,1
709080,Great rock cd that you can listen to all the way threw,CDs_and_Vinyls,1
396763,dude,CDs_and_Vinyls,1
110108,OBSESSED.,Beauty,1
108762,Pinky Pigmented!!!,Beauty,1
100820,Good,Beauty,1
141689,Used at least once a week.,Beauty,1
183989,One of the first great West Coast lyricists.........,CDs_and_Vinyls,1
19891,Does the job!,Sports_and_Outdoors,1
1045763,Right on time,CDs_and_Vinyls,1
43083,Excellent Micro-Cut Paper Shredder at Great Price!,Office_Products,1
554512,A Juicy Peach of an Album,CDs_and_Vinyls,1
31700,"Solid, strong strap",Sports_and_Outdoors,1
193323,Great Value,Sports_and_Outdoors,1
708479,HARD AGAIN,CDs_and_Vinyls,1
61993,EXCELLENT Sun Hat!  Very well designed! Fits Great!,Sports_and_Outdoors,1
331517,"Fiddle, Guitar, and rockin'-rollie-o",CDs_and_Vinyls,1
25674,"Great prints, Mac compatible, True wireless",Office_Products,1
126241,PLEASE BUY THESE!,Baby,1
87905,Regular oil - with a great applicator,Sports_and_Outdoors,1
610443,My Review will be very quick and to the point.....,CDs_and_Vinyls,1
16768,Good,Beauty,1
23513,"Compact, lightweight & super absorbent",Sports_and_Outdoors,1
935629,Gary Moore Bad for you Baby,CDs_and_Vinyls,1
790483,Best La Mer since Karajan,CDs_and_Vinyls,1
485673,Nice,CDs_and_Vinyls,1
35348,Classic,Beauty,1
196683,Five Stars,Beauty,1
1068405,So different from their other albums,CDs_and_Vinyls,1
260607,Diamond Rio's best (and Nashville's best!),CDs_and_Vinyls,1
54148,Beautiful,Baby,1
184082,"Works like a charm, beats hand pumping at the edge of the road",Sports_and_Outdoors,1
28869,They Certainly Set The Stakes High On This One,CDs_and_Vinyls,1
1011738,One of the best hidden talents I have heard in quite awhile,CDs_and_Vinyls,1
16781,Good Ink,Office_Products,1
1056022,Old School Favor!,CDs_and_Vinyls,1
64758,AWESOME LINER,Beauty,1
153078,Good ol' Bryan Adams!,CDs_and_Vinyls,1
636633,VERY VERY GOOD ALBUM!,CDs_and_Vinyls,1
79811,A mysterious and moody masterpiece,CDs_and_Vinyls,1
306890,Great Album,CDs_and_Vinyls,1
1091185,Great Hard German Metal,CDs_and_Vinyls,1
416000,Love it,CDs_and_Vinyls,1
76420,DATREX Perfection,Sports_and_Outdoors,1
1090329,A GRANTED WISH FOR NIGHTWISH FANS !! Absolutely incredible CD,CDs_and_Vinyls,1
745395,one of the top five albums of '04,CDs_and_Vinyls,1
102171,Disasters do happen,Sports_and_Outdoors,1
839139,KIKI -GOD wAS ANOINTED FOR THIS TIME = AMAZING ALBLUM 10-STARS,CDs_and_Vinyls,1
51491,This Organizer is a great way to get the new year started...,Office_Products,1
998837,Best cd from Amazon.com.,CDs_and_Vinyls,1
46049,Absolutely the best TD album PERIOD,CDs_and_Vinyls,1
250946,Good bike light,Sports_and_Outdoors,1
236896,Great Canteen,Sports_and_Outdoors,1
723019,Overwhelming Musical Score,CDs_and_Vinyls,1
1071691,An Amazing Leap Forward!,CDs_and_Vinyls,1
15558,no diaper sprayer for us!,Baby,1
47654,Great!,Baby,1
78888,The one disco album you won't mind showing your kids,CDs_and_Vinyls,1
46465,Great seat!,Sports_and_Outdoors,1
166305,Accepting only fresh brine....,CDs_and_Vinyls,1
54466,"Smells Great, Works Great, Priced Right",Beauty,1
101959,Great product,Baby,1
48802,Great price and delivery,Office_Products,1
225448,Perfect size for AK with optic,Sports_and_Outdoors,1
214301,Outstanding Light Mount,Sports_and_Outdoors,1
94609,Pac's Best Album,CDs_and_Vinyls,1
595371,all I can say is....wow....,CDs_and_Vinyls,1
704469,The saddest part of a broken heart...,CDs_and_Vinyls,1
176178,Great Lantern,Sports_and_Outdoors,1
53955,Wonderful Moisture Lotion,Beauty,1
22229,Big Hit!,Beauty,1
2936,Very nice pens.,Office_Products,1
508648,Excellent Album,CDs_and_Vinyls,1
28522,Worth it,Baby,1
795403,Underated,CDs_and_Vinyls,1
86029,Fabulous,Beauty,1
233523,I've been listening for 40 years!!!!,CDs_and_Vinyls,1
375270,"Love it, love it, love it",CDs_and_Vinyls,1
737066,This CD is a must-have for any Jon B fan!,CDs_and_Vinyls,1
633046,A Fanciful Frolic in the Woods,CDs_and_Vinyls,1
199499,At last,CDs_and_Vinyls,1
228616,Jimmy's Best CD of the 90's,CDs_and_Vinyls,1
123489,Fabulous dark gray,Beauty,1
278545,cleaner and lubricator.,Sports_and_Outdoors,1
803742,Il Divo Christmas Collection,CDs_and_Vinyls,1
78027,Favorite Toy,Baby,1
191128,thinking about what a friend had said...,CDs_and_Vinyls,1
12793,A freaking 10...,CDs_and_Vinyls,1
310757,VERY SIMPLE..MUST OWN!!!,CDs_and_Vinyls,1
140052,500pcs Lady White French Acrylic Style Artificial False Nails Half Tips,Beauty,1
17077,Works Great with Windows 7 and Omnipage 14,Office_Products,1
78231,Classic 80's Pop Art!!--Monster Album!!,CDs_and_Vinyls,1
160063,Well worth the $$!,Sports_and_Outdoors,1
254699,Great Sights....just feels natural,Sports_and_Outdoors,1
183717,Nothing Like It!,Beauty,1
30806,Worth the money.,Sports_and_Outdoors,1
272980,Makes zeroing a scope a breeze!,Sports_and_Outdoors,1
51696,Just what I was looking for.,Sports_and_Outdoors,1
472153,Paris & New York My 2 Favorite Cities,CDs_and_Vinyls,1
72596,Glittery!,Beauty,1
126619,Excellent Allman Brothers Album,CDs_and_Vinyls,1
48329,Great product,Sports_and_Outdoors,1
882970,"An expansive take on ""folk rock""",CDs_and_Vinyls,1
961013,A singer with real heart!,CDs_and_Vinyls,1
83929,good lock and cable for price,Sports_and_Outdoors,1
273041,Works well!,Sports_and_Outdoors,1
896366,"words, sounds and sweet airs",CDs_and_Vinyls,1
5392,"Girly, but not silly. A wonderfully jewel-bright cool-pinky-red-wine color",Beauty,1
808033,Timeless Classic Country,CDs_and_Vinyls,1
146716,Nice eyelash helper!,Beauty,1
680561,this record is neither cold nor dead.,CDs_and_Vinyls,1
44262,Good quality and great feel,Office_Products,1
157052,Harry Chapin Live,CDs_and_Vinyls,1
270253,Shepherd IWB Holster--Beretta Nano,Sports_and_Outdoors,1
67711,great disc.,CDs_and_Vinyls,1
949794,dmb is back on track!!!!,CDs_and_Vinyls,1
239412,simply beautiful,CDs_and_Vinyls,1
135465,Cute and fits IKEA shelves,Baby,1
179126,i love this cd,CDs_and_Vinyls,1
92309,"Super Bright, Compact Design!",Sports_and_Outdoors,1
43853,"Great oil for the scalp, well worth the price",Beauty,1
869416,What Can I say?,CDs_and_Vinyls,1
888864,Bach for Romantics,CDs_and_Vinyls,1
559310,A CD for a new MARIAH fan,CDs_and_Vinyls,1
122368,"A Masterpiece - Buy This Album, It Is Not A Waste of Money",CDs_and_Vinyls,1
237355,Dutton's not better,CDs_and_Vinyls,1
48171,Great set,Sports_and_Outdoors,1
282844,2011 Re-master w/Bonus Live Disc Offers Huge Improvements,CDs_and_Vinyls,1
1045902,A Fan's Dream!,CDs_and_Vinyls,1
947953,Metric CD Sonic Candy,CDs_and_Vinyls,1
766576,King  of  Cool  Classic  Concert,CDs_and_Vinyls,1
84779,Got To Get Better In A Little While,CDs_and_Vinyls,1
158903,"A little more stretchy than the Moby wrap, and love the pocket",Baby,1
149494,"it works good, no prob bob",Sports_and_Outdoors,1
891,Decent Baby Containment Unit,Baby,1
276710,Works!,Sports_and_Outdoors,1
946677,Botti,CDs_and_Vinyls,1
801662,This thing's got it all...,CDs_and_Vinyls,1
57454,I must say I really love this product and I'm very happy I purchased it,Sports_and_Outdoors,1
1036909,traditional twang,CDs_and_Vinyls,1
99755,Love it!,Beauty,1
1063519,ITS MR. CAVE 2 U,CDs_and_Vinyls,1
138204,MY FAVE AS A NAIL POLISH STALKER!,Beauty,1
23691,Definitely One to See,CDs_and_Vinyls,1
711616,One of the best albums of the band...,CDs_and_Vinyls,1
1093306,A BIG SURPRISE,CDs_and_Vinyls,1
32818,Love it!,Office_Products,1
411868,"Magnificent remastering, great interpretation!!!",CDs_and_Vinyls,1
111986,highly recommend for casual flask user,Sports_and_Outdoors,1
101195,Warm and safe,Baby,1
908170,powerslave live,CDs_and_Vinyls,1
633709,They truly are the only band that matters!,CDs_and_Vinyls,1
390842,Fantastic Rite of Spring by the fabulous Chicago Symphony,CDs_and_Vinyls,1
16578,Greatest new cartoon!,Amazon_Instant_Video,1
32672,Great cleaning brush,Sports_and_Outdoors,1
50517,I love this shampoo,Beauty,1
971938,Definitive Versions,CDs_and_Vinyls,1
26390,FRANKLIN,Beauty,1
275485,The Best Collection Of 70's Music Out There--Hands Down,CDs_and_Vinyls,1
147628,Great investment and sizing is totally customizable.,Baby,1
5791,Great Tub,Baby,1
11205,All around fantastic.,Baby,1
422883,They Just Keep Getting Better,CDs_and_Vinyls,1
348846,Excellent Folk-Pop-Psychedelic-Baroque-Sunshine-Pop Rock Band at Its Best,CDs_and_Vinyls,1
772164,So Soulful,CDs_and_Vinyls,1
246919,A Splended Time Guarunteed By All,CDs_and_Vinyls,1
114060,Works for me,Beauty,1
215033,Scope rings,Sports_and_Outdoors,1
283294,Inexpensive alternative to Magpul,Sports_and_Outdoors,1
5700,Great acting.,Amazon_Instant_Video,1
155390,Warren Zevon hits his early peak!,CDs_and_Vinyls,1
887732,The decline of Kiss.  Could have been packaged better with Volume I.,CDs_and_Vinyls,1
43659,Perfect for travel,Sports_and_Outdoors,1
509075,Back to the Basics,CDs_and_Vinyls,1
231390,Always a great lubricant and cleaner.,Sports_and_Outdoors,1
218871,the charming man,CDs_and_Vinyls,1
443053,THE BEST ALBUM FROM CHIMAIRA,CDs_and_Vinyls,1
595481,STELLAR Album!  Almost As Good As Any Badfinger Release!,CDs_and_Vinyls,1
704162,i paid $6.33 shipping and handling inclusive for mine,CDs_and_Vinyls,1
114289,Excellent for setting powder!,Beauty,1
132560,Love Love Love this,Beauty,1
194543,Great Tent,Sports_and_Outdoors,1
25270,Avery Does it Again...Making Life a Little Easier,Office_Products,1
777209,Audioslave Deserves Our Servitude,CDs_and_Vinyls,1
617952,"""What will I do when I don't have you -- when I finally get what I deserve?""",CDs_and_Vinyls,1
240864,Great Bag for the range!,Sports_and_Outdoors,1
276880,All The Hits By Nancy Sinatra,CDs_and_Vinyls,1
808937,Terrific MP3 download,CDs_and_Vinyls,1
